0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
616,William Gildo Garcia,Brazil,Male,M35-39,165,10:52:35,671,1:08:50,838,5:39:05,803,3:53:29,651,Finisher
1587,Guilherme Carvalho,Brazil,Male,M45-49,82,10:52:51,672,1:11:16,993,5:30:37,621,3:56:06,698,Finisher
1473,Fabio Ramos Dos Santos,Brazil,Male,M40-44,190,10:52:52,673,1:15:45,1209,5:35:47,722,3:47:58,566,Finisher
654,Juan Teixeira,Brazil,Male,M35-39,166,10:52:57,674,1:11:06,982,5:20:54,439,4:12:19,941,Finisher
1286,Alexandre Philippe Boss Jaccard,Brazil,Male,M40-44,191,10:53:03,675,1:09:36,886,5:45:32,922,3:49:21,587,Finisher
1189,Edmilson Marques,Brazil,Male,M40-44,192,10:53:06,676,1:16:04,1228,5:31:42,641,3:43:31,499,Finisher
1226,Felipe Mendonça Mansur,Brazil,Male,M40-44,193,10:53:06,677,1:02:21,442,6:00:33,1198,3:38:33,419,Finisher
1260,Antônio Carlos De Oliveira Aguiar Junior,Brazil,Male,M40-44,194,10:53:11,678,1:00:42,342,5:41:32,853,3:59:01,746,Finisher
536,João Victor Storelli Avesani Veiga,Brazil,Male,M25-29,35,10:53:19,679,50:43,27,5:32:20,655,4:18:22,1033,Finisher
1668,Patricio Antunez Saldias,Chile,Male,M40-44,195,10:53:20,680,1:11:27,1003,5:36:47,750,3:55:25,682,Finisher
255,Rafael Alves Simplicio,Brazil,Male,M30-34,76,10:53:46,681,1:11:03,979,5:37:16,769,3:55:53,694,Finisher
1309,Guilherme Fernandes De Moraes,Brazil,Male,M40-44,196,10:53:54,682,57:24,164,5:41:12,848,4:05:06,847,Finisher
1494,Luiz Siqueira,Brazil,Male,M45-49,83,10:54:04,683,58:15,207,5:55:47,1121,3:49:55,594,Finisher
1372,Daniel Damasceno,Brazil,Male,M40-44,197,10:54:10,684,1:10:11,921,5:31:17,630,3:59:12,747,Finisher
851,Jose Rodrigo Carvalho,Brazil,Male,M35-39,167,10:54:19,685,1:14:07,1138,5:25:13,514,4:03:58,831,Finisher
1493,Rodrigo Jorge,Brazil,Male,M45-49,84,10:54:29,686,1:01:40,399,5:25:48,528,4:16:31,1002,Finisher
131,João Ricardo Prochmann,Brazil,Male,M30-34,77,10:54:31,687,1:02:37,456,5:38:10,791,4:04:54,845,Finisher
291,Marcos Paulo Nascimento Gouveia,Brazil,Male,M35-39,168,10:54:37,688,1:09:29,875,5:41:43,855,3:51:39,628,Finisher
383,Nathasha Miranda Guimaraes,Brazil,Female,F35-39,18,10:54:39,689,1:10:48,959,5:43:23,891,3:46:44,547,Finisher
1406,Ignacio Zunino,Argentina,Male,M40-44,198,10:54:42,690,1:10:30,934,5:27:18,557,4:01:40,795,Finisher
702,Pedro Reis,Brazil,Male,M35-39,169,10:54:54,691,58:23,210,5:35:18,715,4:08:58,903,Finisher
1875,Jorge Bukalil,Brazil,Male,M50-54,38,10:55:08,692,1:03:41,522,5:26:49,546,4:14:57,975,Finisher
507,Carolina Dell Orefice,Argentina,Female,F40-44,15,10:55:17,693,1:13:59,1127,5:44:41,901,3:45:23,529,Finisher
1774,Andre Luis Peixinho De Miranda,Brazil,Male,M45-49,85,10:55:23,694,52:47,51,5:39:03,798,4:10:33,920,Finisher
1293,Andres Fernando Bojaca Garcia,Colombia,Male,M40-44,199,10:55:31,695,1:10:58,964,5:23:28,476,4:12:55,949,Finisher
418,Rina Fay,Argentina,Female,F35-39,19,10:55:46,696,1:09:44,893,5:34:18,692,4:02:01,801,Finisher
1349,Marcel Barbieri Freitas,Brazil,Male,M40-44,200,10:55:50,697,1:07:10,734,5:22:50,466,4:15:02,978,Finisher
719,Vinicius Salgueiro,Brazil,Male,M35-39,170,10:55:56,698,1:06:52,715,5:48:27,973,3:44:53,522,Finisher
1141,Joao Helbert Costa E Silva,Brazil,Male,M40-44,201,10:55:58,699,1:15:27,1194,5:19:20,409,4:09:42,911,Finisher
819,Daniel Izcovich,Argentina,Male,M35-39,171,10:56:02,700,1:05:36,653,5:51:13,1027,3:50:12,598,Finisher
681,Victor Pinto Albuquerque De Oliveira,Brazil,Male,M35-39,172,10:56:08,701,1:00:40,338,5:35:52,725,4:01:38,794,Finisher
110,João Victor Martins Braga,Brazil,Male,M30-34,78,10:56:08,702,1:06:28,700,5:56:09,1128,3:35:42,358,Finisher
1851,Elton Comoretto,Brazil,Male,M50-54,39,10:56:09,703,1:09:31,877,5:38:04,790,3:59:23,751,Finisher
885,Sebastian Recabal Ramirez,Chile,Male,M35-39,173,10:56:23,704,1:04:34,573,5:37:55,782,4:00:00,763,Finisher
1772,Andre Michelon Da Luz,Brazil,Male,M45-49,86,10:56:24,705,1:04:37,579,5:39:21,810,4:00:00,764,Finisher
1373,Henrique Gerhard,Brazil,Male,M40-44,202,10:56:48,706,1:08:35,820,5:40:17,826,3:55:29,685,Finisher
1633,Diego Ariel Egozcue,Argentina,Male,M45-49,87,10:56:50,707,1:07:53,773,5:42:13,863,3:54:42,672,Finisher
128,Tomas Lloret,Argentina,Male,M30-34,79,10:56:52,708,1:07:06,728,5:54:27,1090,3:41:30,463,Finisher
177,Yuri Jose Andrade De Santana,Brazil,Male,M30-34,80,10:56:54,709,1:10:08,918,5:30:27,616,4:02:10,803,Finisher
1563,Sandro Mitsuhashi,Brazil,Male,M45-49,88,10:57:08,710,1:20:34,1419,5:32:21,656,3:52:55,642,Finisher
1781,Lissandro Souza,Brazil,Male,M45-49,89,10:57:21,711,1:08:35,821,5:36:43,745,4:00:01,765,Finisher
1380,Neemias Alves De Campos,Brazil,Male,M40-44,203,10:57:22,712,1:17:15,1278,5:46:31,940,3:42:46,486,Finisher
852,Thiago Jorge Silva Lima,Brazil,Male,M35-39,174,10:57:31,713,1:10:23,929,5:42:35,870,3:52:20,638,Finisher
727,Ciro Campos,Brazil,Male,M35-39,175,10:57:39,714,1:03:15,496,5:47:36,958,3:54:21,668,Finisher
107,Douglas Leonel,Brazil,Male,M30-34,81,10:58:00,715,1:04:14,554,5:47:27,956,3:53:55,663,Finisher
1723,Mauricio Fischer Gramani,Brazil,Male,M45-49,90,10:58:02,716,1:08:28,812,5:21:37,446,4:16:52,1007,Finisher
1657,Giovanni Zem,Brazil,Male,M45-49,91,10:58:08,717,1:24:59,1586,5:05:13,192,4:14:14,963,Finisher
1560,Diego Bavaresco,Brazil,Male,M45-49,92,10:58:18,718,1:09:14,861,5:27:48,571,4:03:14,820,Finisher
504,Vanessa Vicuña,Panama,Female,F40-44,16,10:58:38,719,1:00:12,308,5:31:40,638,4:19:17,1047,Finisher
362,Camila Lee,Brazil,Female,F30-34,10,10:58:38,720,1:01:45,407,5:29:07,595,4:18:02,1025,Finisher
357,Gabriela Cristina Magalhães Alves,Brazil,Female,F30-34,11,10:58:39,721,1:09:32,879,5:42:32,869,3:44:15,512,Finisher
831,Fernando Henrique Machado Blau,Brazil,Male,M35-39,176,10:58:41,722,1:16:09,1233,5:39:04,800,3:44:20,516,Finisher
1409,Julio Ricardo Tiliaque,Brazil,Male,M40-44,204,10:58:43,723,1:22:43,1513,5:25:19,516,3:55:12,680,Finisher
401,Priscila Cardoso Mendes Barreto,Brazil,Female,F35-39,20,10:58:48,724,1:13:14,1086,5:52:26,1057,3:37:51,405,Finisher
129,Christian Andres Olea Mendez,Bolivia,Male,M30-34,82,10:58:52,725,1:05:35,651,5:37:16,766,4:04:01,833,Finisher
524,Bruno Freire,Brazil,Male,M18-24,8,10:59:00,726,56:21,130,5:27:19,558,4:20:06,1056,Finisher
677,Evandro Neto,Brazil,Male,M35-39,177,10:59:12,727,1:05:40,659,5:43:19,890,3:55:56,696,Finisher
235,Marcos Ribeiro,Brazil,Male,M30-34,83,10:59:24,728,1:12:08,1033,5:56:58,1138,3:35:38,354,Finisher
838,Carlos Eduardo Michalovsky Oliveira,Brazil,Male,M35-39,178,10:59:27,729,1:08:07,792,5:19:46,415,4:08:28,896,Finisher
1319,Rafael Ponte,Brazil,Male,M40-44,205,10:59:39,730,1:07:04,724,5:45:04,910,3:46:08,535,Finisher
964,Valeria Mooney,Argentina,Female,F50-54,1,10:59:43,731,59:39,271,5:58:09,1151,3:55:01,676,Finisher
637,Neillon Dos Santos Assis,Brazil,Male,M35-39,179,10:59:53,732,1:18:28,1338,5:35:48,723,3:50:25,600,Finisher
338,Ivan Koch,Argentina,Male,M35-39,180,10:59:53,733,1:12:53,1069,5:40:37,835,3:50:42,613,Finisher
790,Guilherme Duarte,Brazil,Male,M35-39,181,11:00:16,734,1:09:33,880,5:37:31,774,3:57:31,719,Finisher
1500,FABRICIO RAINATTO,Brazil,Male,M45-49,93,11:00:26,735,1:02:06,433,5:36:25,736,4:08:27,895,Finisher
1816,Luis Fernando De Castro Neves Maffezoli,Brazil,Male,M50-54,40,11:01:08,736,1:05:41,661,5:50:27,1013,3:53:26,649,Finisher
1196,Paulo Henrique Velloso,Brazil,Male,M40-44,206,11:01:19,737,1:05:25,636,5:50:45,1017,3:51:57,632,Finisher
2024,Andres Gaita Martinez,Argentina,Male,M55-59,13,11:01:21,738,1:03:36,517,5:50:45,1018,3:55:22,681,Finisher
884,Stefano Cuturi Aliseris,Uruguay,Male,M35-39,182,11:01:34,739,58:45,227,5:54:22,1087,3:47:31,559,Finisher
493,Maria Alfonsina Ascani,Argentina,Female,F40-44,17,11:01:35,740,1:11:09,984,5:29:12,598,4:10:46,923,Finisher
1594,Marcelo Rabelo Carvalho Poli,Brazil,Male,M45-49,94,11:01:41,741,1:09:58,904,5:40:34,832,3:51:06,620,Finisher
1558,Antonio Emanuel Andrade E Silva,United States,Male,M45-49,95,11:01:47,742,1:08:46,832,5:48:56,980,3:51:51,630,Finisher
179,Juliano Guarnieri,Brazil,Male,M30-34,84,11:02:15,743,1:09:23,866,5:56:17,1131,3:44:08,511,Finisher
691,Eduardo München,Brazil,Male,M35-39,183,11:02:25,744,1:05:34,649,5:37:08,760,4:07:17,874,Finisher
1845,Diego Quiroga,Argentina,Male,M50-54,41,11:02:28,745,1:05:31,646,5:39:42,813,4:07:36,883,Finisher
1947,Leonardo Cabral,Brazil,Male,M50-54,42,11:02:42,746,1:03:40,520,5:48:21,971,3:59:24,752,Finisher
1634,Fabiano Conti,Brazil,Male,M45-49,96,11:02:42,747,1:03:52,531,5:35:30,719,4:08:54,902,Finisher
1626,Fabio C Leone,Brazil,Male,M45-49,97,11:02:43,748,1:13:38,1107,5:28:24,584,4:07:31,881,Finisher
1604,Luís Renato De Lima Pedrosa,Brazil,Male,M45-49,98,11:02:46,749,1:16:24,1247,5:40:55,841,3:54:27,669,Finisher
756,Fernando Duarte Santana,Brazil,Male,M35-39,184,11:02:54,750,1:13:54,1125,5:27:02,551,4:01:56,800,Finisher
887,Michael Morais Camargo,Brazil,Male,M35-39,185,11:02:57,751,1:02:47,465,5:27:31,564,4:24:50,1115,Finisher
1283,Fernando Sabino Marques Monteiro,Brazil,Male,M40-44,207,11:03:01,752,1:06:12,685,5:27:50,574,4:16:32,1003,Finisher
1664,Rogerio Santos,Brazil,Male,M45-49,99,11:03:02,753,1:14:07,1139,5:25:42,527,4:11:24,930,Finisher
1663,Fabio Oliveira Alves,Brazil,Male,M45-49,100,11:03:09,754,1:18:12,1328,5:43:56,896,3:39:51,437,Finisher
1272,Fernando Laudares Camargos,Brazil,Male,M40-44,208,11:03:19,755,1:03:38,519,5:36:49,752,4:07:56,890,Finisher
1433,Eduardo Pereira Zanella,Brazil,Male,M40-44,209,11:03:37,756,1:11:49,1019,5:27:28,563,4:11:12,929,Finisher
1144,Eder Paulo V Maeta,Brazil,Male,M40-44,210,11:03:44,757,1:10:52,961,5:59:10,1170,3:40:51,453,Finisher
802,Victor Fornos Hadid,Brazil,Male,M35-39,186,11:03:46,758,1:11:41,1016,5:31:17,629,3:58:25,741,Finisher
1753,Paulo Vizaco,Brazil,Male,M45-49,101,11:03:52,759,1:21:30,1450,5:37:24,771,3:50:33,607,Finisher
158,Rafael Lima Moreira,Brazil,Male,M30-34,85,11:03:54,760,1:01:56,422,5:49:10,984,3:57:14,713,Finisher
2025,Cristian Topp Mendoza,Chile,Male,M55-59,14,11:04:04,761,1:13:01,1080,5:23:59,486,4:12:54,948,Finisher
312,Anderson Jacques Moreira,Brazil,Male,M35-39,187,11:04:14,762,1:21:36,1458,5:37:41,779,3:48:56,580,Finisher
1098,Marcos Eduardo Pereira,Brazil,Male,M40-44,211,11:04:26,763,1:03:10,491,5:34:04,685,4:14:29,968,Finisher
628,João Teotonio De Andrade Dos Santos,Brazil,Male,M35-39,188,11:04:35,764,1:15:43,1205,5:33:55,684,4:04:35,839,Finisher
1243,Fernando Fonseca Dos Reis,Brazil,Male,M40-44,212,11:04:36,765,1:19:50,1388,5:34:55,704,3:58:39,742,Finisher
1574,Alan Scaliche,Brazil,Male,M45-49,102,11:04:38,766,1:13:23,1093,5:36:42,743,4:02:11,804,Finisher
1984,Massimo Contardo,Italy,Male,M55-59,15,11:04:46,767,1:04:21,559,5:15:43,342,4:27:54,1154,Finisher
1022,Uriel Colombo Da Silveira,Brazil,Male,M40-44,213,11:05:13,768,1:14:15,1144,5:45:53,928,3:51:11,622,Finisher
135,Luiz Alberto Andre Avelino,Brazil,Male,M30-34,86,11:05:16,769,55:22,101,6:03:27,1247,3:56:03,697,Finisher
978,Ines Maria,Argentina,Female,F50-54,2,11:05:24,770,1:14:59,1171,5:34:30,697,4:02:56,818,Finisher
385,Monique Ahern Gamba,Brazil,Female,F35-39,21,11:05:26,771,1:13:23,1094,5:43:23,892,3:59:45,760,Finisher
630,Guilherme Almeida,Brazil,Male,M35-39,189,11:05:34,772,1:06:22,691,5:49:16,987,3:58:47,744,Finisher
1387,Armando Gonçalves Leite,Brazil,Male,M40-44,214,11:05:37,773,1:12:53,1070,5:49:11,985,3:51:33,627,Finisher
2143,Ilka Carvalho Dos Reis Cordeiro,Brazil,Female,F50-54,3,11:05:57,774,1:05:42,663,5:48:55,978,4:00:54,783,Finisher
834,Matheus Charchar Froes,Brazil,Male,M35-39,190,11:06:06,775,1:12:52,1068,5:26:32,541,4:07:17,875,Finisher
202,Arildo Dias De Sá,Brazil,Male,M30-34,87,11:06:09,776,1:15:46,1210,5:50:26,1011,3:45:45,532,Finisher
1135,André Cordeiro De Sousa,Brazil,Male,M40-44,215,11:06:19,777,1:03:00,482,5:55:28,1108,3:58:18,737,Finisher
1223,Rudney Macedo,Brazil,Male,M40-44,216,11:06:29,778,1:11:13,989,6:00:32,1197,3:43:35,501,Finisher
1573,Elton Marcos Fernandes Gonçalves,Brazil,Male,M45-49,103,11:06:30,779,1:11:58,1027,5:31:59,648,3:59:38,757,Finisher
472,Thais Wahba,Brazil,Female,F40-44,18,11:06:30,780,1:10:33,944,5:54:21,1085,3:50:37,609,Finisher
1921,Gustavo Duarte,Brazil,Male,M50-54,43,11:06:33,781,1:04:36,577,5:34:57,706,4:08:10,892,Finisher
226,Renan Enrique De Aquino Da Silva,Brazil,Male,M30-34,88,11:06:34,782,1:15:40,1203,5:42:43,875,3:56:10,700,Finisher
495,Ana Karina Scarlato,Brazil,Female,F40-44,19,11:06:39,783,1:21:24,1445,5:40:51,840,3:53:19,647,Finisher
268,Ricardo William Sartori,Brazil,Male,M30-34,89,11:06:42,784,1:14:49,1161,5:34:28,695,4:06:20,856,Finisher
1945,Sidney Buchman,Brazil,Male,M50-54,44,11:06:44,785,1:03:54,532,5:24:11,489,4:27:34,1150,Finisher
2087,Claudemir Francisco Cassamasso,Brazil,Male,M60-64,4,11:06:57,786,1:05:28,641,5:40:47,838,4:08:31,897,Finisher
1979,João Pereira De Oliveira,Brazil,Male,M55-59,16,11:07:12,787,1:13:42,1113,5:53:31,1075,3:48:48,578,Finisher
1416,Mauro Celso De Oliveira,Brazil,Male,M40-44,217,11:07:43,788,1:21:20,1442,5:35:05,708,3:58:22,740,Finisher
658,Thiago Rodrigues Andrade Pinto,Brazil,Male,M35-39,191,11:07:44,789,1:02:39,460,5:37:30,773,4:09:20,906,Finisher
345,Ricardo Francisco Casado,Brazil,Male,M35-39,192,11:07:45,790,1:07:05,727,6:00:06,1184,3:43:59,504,Finisher
2100,Luis Alberto Meng,Argentina,Male,M60-64,5,11:07:48,791,1:04:34,574,5:39:19,807,4:14:08,961,Finisher
1467,Bruno Mendonça Cunha,Brazil,Male,M40-44,218,11:07:49,792,1:01:42,402,5:45:05,911,4:06:22,857,Finisher
1118,Bruno Veronezze,Brazil,Male,M40-44,219,11:07:51,793,1:16:44,1260,5:32:19,652,4:04:36,840,Finisher
358,Franciele Cotta Miranda,Brazil,Female,F30-34,12,11:07:51,794,1:13:16,1088,5:41:56,861,4:04:52,843,Finisher
391,Jeha Isadora,Brazil,Female,F35-39,22,11:07:52,795,1:25:47,1606,5:59:56,1181,3:29:28,267,Finisher
1194,Rui Cardoso,Brazil,Male,M40-44,220,11:07:59,796,1:16:15,1240,5:45:43,925,3:51:55,631,Finisher
1713,Rodrigo Camurca Da Silva,Brazil,Male,M45-49,104,11:08:03,797,1:07:59,780,5:39:19,808,4:07:11,872,Finisher
922,Bruno Lessa,Brazil,Male,M35-39,193,11:08:04,798,1:01:12,378,5:30:08,608,4:26:17,1131,Finisher
703,Gaston Medina,Argentina,Male,M35-39,194,11:08:07,799,55:07,92,5:48:43,974,4:15:15,984,Finisher
1931,Cesar Henriques,Brazil,Male,M50-54,45,11:08:07,800,58:40,223,5:26:47,544,4:24:25,1112,Finisher
1185,Andre Nogueira,Brazil,Male,M40-44,221,11:08:25,801,1:10:18,925,5:41:35,854,3:57:24,716,Finisher
1897,José Jayme Moraes Junior,Brazil,Male,M50-54,46,11:08:25,802,1:01:25,388,5:50:59,1026,4:07:36,884,Finisher
1940,Alejandro Cermele,Argentina,Male,M50-54,47,11:08:45,803,1:07:25,747,5:41:52,859,4:07:20,876,Finisher
1682,Eduardo Cabral,Brazil,Male,M45-49,105,11:08:46,804,1:06:00,673,5:42:57,883,4:06:22,858,Finisher
1222,Vitor Martins,Brazil,Male,M40-44,222,11:08:50,805,1:10:32,941,5:36:41,742,4:12:11,939,Finisher
668,Walter Mendes Junior,Brazil,Male,M35-39,195,11:08:56,806,1:14:39,1155,6:01:44,1216,3:38:25,416,Finisher
609,Bruno Marchini,Brazil,Male,M35-39,196,11:09:00,807,1:02:28,449,6:01:52,1222,3:55:42,690,Finisher
2074,Irineu Jose Bertin,Brazil,Male,M60-64,6,11:09:02,808,1:18:16,1331,5:55:31,1110,3:39:49,435,Finisher
1784,Guinther Giroldo,Brazil,Male,M45-49,106,11:09:09,809,1:22:45,1516,5:35:07,711,3:56:56,708,Finisher
1975,Diego Sanchez Cabezudo,Argentina,Male,M50-54,48,11:09:10,810,1:04:07,546,5:45:26,915,4:10:29,919,Finisher
1014,Martina Melilli Serbin,Brazil,Female,F18-24,2,11:09:13,811,57:38,174,6:02:51,1239,4:00:06,770,Finisher
1728,Ricardo Reges,Brazil,Male,M45-49,107,11:09:23,812,1:09:05,852,5:52:49,1065,3:51:04,619,Finisher
199,Mauricio Andrés Gatica,Argentina,Male,M30-34,90,11:09:23,813,51:04,30,5:45:11,913,4:26:38,1140,Finisher
757,Guilherme Da Silva Grosso,Brazil,Male,M35-39,197,11:09:25,814,1:07:42,760,5:38:33,793,4:15:22,986,Finisher
149,Luis Henrique Tasso,Brazil,Male,M30-34,91,11:09:27,815,1:05:43,664,5:36:42,744,4:16:04,996,Finisher
1253,Ezequiel Ocampo,Argentina,Male,M40-44,223,11:09:42,816,1:09:56,901,5:32:13,651,4:16:17,999,Finisher
1317,Tales Jahn,Brazil,Male,M40-44,224,11:09:52,817,1:13:56,1126,5:29:36,604,4:06:30,861,Finisher
374,Juliane Zatelli de Souza,Brazil,Female,F35-39,23,11:09:56,818,1:26:39,1630,6:07:34,1306,3:27:00,241,Finisher
1795,John Medina Llanquinao,Chile,Male,M45-49,108,11:10:03,819,1:16:08,1232,5:57:14,1141,3:45:07,526,Finisher
1190,Hilbert P Mondragon,Brazil,Male,M40-44,225,11:10:09,820,1:05:03,611,5:36:47,748,4:11:02,927,Finisher
906,Rodrigo Stuque Urbini,Brazil,Male,M35-39,198,11:10:10,821,1:02:35,455,5:50:32,1015,4:02:42,815,Finisher
1711,Giacomo Giovenali,Italy,Male,M45-49,109,11:10:26,822,1:05:36,655,5:24:59,507,4:28:08,1158,Finisher
125,Vinícius Biezus,Brazil,Male,M30-34,92,11:10:26,823,1:34:06,1735,5:22:52,467,3:50:33,608,Finisher
1338,Matias Lopez Paullier,Uruguay,Male,M40-44,226,11:10:46,824,1:02:53,471,5:53:21,1071,4:02:07,802,Finisher
1598,Wellington Rodrigues Lima,Brazil,Male,M45-49,110,11:11:01,825,1:12:15,1038,5:39:37,812,4:02:18,806,Finisher
466,Ana Paula Bonetti,Brazil,Female,F40-44,20,11:11:38,826,1:09:02,847,5:49:12,986,3:55:11,679,Finisher
337,Marlon Bruno Berto Marques,Brazil,Male,M35-39,199,11:11:44,827,1:08:29,817,5:57:03,1140,3:54:41,671,Finisher
1750,Adilson Mendes Scapim,Brazil,Male,M45-49,111,11:12:24,828,1:03:28,512,5:45:49,927,4:09:59,916,Finisher
1938,Jaime De Andrade Filho,Brazil,Male,M50-54,49,11:12:31,829,1:18:56,1351,5:33:41,680,4:04:52,844,Finisher
882,Marcelo Costa Cabral Peña,Brazil,Male,M35-39,200,11:12:39,830,1:02:59,481,5:46:07,935,4:11:47,934,Finisher
1180,Mateus Simoes De Freitas,Brazil,Male,M40-44,227,11:12:39,831,1:03:09,489,5:39:43,814,4:15:26,987,Finisher
701,Gabriel Gil Bras Maria,Brazil,Male,M35-39,201,11:12:41,832,1:07:49,767,5:36:36,740,4:15:51,990,Finisher
657,Fernando Cesar De Souza Junior,Brazil,Male,M35-39,202,11:12:45,833,1:15:37,1201,6:00:14,1189,3:33:45,324,Finisher
958,Sandra Mara Kawasaki,Brazil,Female,F45-49,3,11:12:50,834,1:05:06,615,5:43:07,887,4:14:40,972,Finisher
1693,Marco Ribeiro,Brazil,Male,M45-49,112,11:12:51,835,1:22:28,1503,5:31:44,642,4:01:10,788,Finisher
335,Gabriel Lamonato,Brazil,Male,M35-39,203,11:13:08,836,1:01:54,420,5:42:47,879,4:15:42,988,Finisher
1817,Neirimar Gomes De Brito,Brazil,Male,M50-54,50,11:13:37,837,1:16:07,1230,5:36:24,735,4:07:06,870,Finisher
1344,Nestor David Santander,Argentina,Male,M40-44,228,11:13:39,838,1:06:23,695,5:46:17,937,4:13:36,956,Finisher
1639,Mariano Galiano,Argentina,Male,M45-49,113,11:13:44,839,1:10:21,927,5:51:37,1036,3:55:04,677,Finisher
134,Thales Carnevali Gomes,Brazil,Male,M30-34,93,11:13:51,840,1:12:14,1037,5:44:52,905,4:04:39,841,Finisher
1236,Flavio Cardoso,Brazil,Male,M40-44,229,11:13:56,841,1:18:15,1330,5:32:10,650,4:12:43,944,Finisher
262,Rafael Bragagnolo,Brazil,Male,M30-34,94,11:13:58,842,1:06:11,682,5:07:17,215,4:50:12,1382,Finisher
1570,Moacir Quintiliano Jr,Brazil,Male,M45-49,114,11:14:00,843,1:05:26,638,6:24:46,1494,3:31:54,299,Finisher
192,Diego Pessoa Santos,Brazil,Male,M30-34,95,11:14:11,844,1:04:37,580,5:46:39,942,4:09:35,909,Finisher
196,Endy Bicas,Brazil,Male,M30-34,96,11:14:19,845,1:12:40,1062,5:50:53,1024,3:57:54,729,Finisher
139,Alan Saps,Uruguay,Male,M30-34,97,11:14:36,846,1:09:33,882,5:56:53,1137,3:57:51,727,Finisher
407,Gabriela Veiga,Brazil,Female,F35-39,24,11:14:50,847,1:08:03,787,5:57:24,1143,3:56:25,702,Finisher
1285,Felipe Cagali,Brazil,Male,M40-44,230,11:14:55,848,1:02:05,431,5:35:06,710,4:28:21,1163,Finisher
1511,Anderson Bueno,Brazil,Male,M45-49,115,11:14:56,849,1:09:56,902,5:51:44,1041,3:51:12,624,Finisher
598,Elton Piachoski,Brazil,Male,M35-39,204,11:15:11,850,1:09:03,849,5:45:58,930,3:58:19,738,Finisher
806,Frederico Vilarinho,Brazil,Male,M35-39,205,11:15:15,851,1:02:33,454,5:46:17,938,4:16:25,1001,Finisher
2007,Marcelo Altuna,Argentina,Male,M55-59,17,11:15:22,852,1:09:49,897,5:26:42,543,4:29:05,1173,Finisher
1991,Colas Martinet,France,Male,M55-59,18,11:15:55,853,1:13:59,1129,5:24:41,496,4:26:07,1128,Finisher
258,Henrique Sakai,Brazil,Male,M30-34,98,11:16:05,854,1:02:51,470,5:46:48,945,4:08:50,900,Finisher
436,Mariana Ernani Moura Marques,Brazil,Female,F35-39,25,11:16:32,855,1:03:45,528,5:54:27,1091,4:06:59,869,Finisher
874,Camilo Agustin Bustamante Cuevas,Chile,Male,M35-39,206,11:16:32,856,1:12:15,1039,5:50:02,1003,4:01:37,793,Finisher
469,Isela Garcia,Mexico,Female,F40-44,21,11:16:51,857,58:44,226,5:48:26,972,4:05:40,851,Finisher
1588,Oswaldo Luis Massoca Sonsini,Brazil,Male,M45-49,116,11:16:51,858,1:04:26,566,5:39:44,817,4:17:16,1012,Finisher
621,Daniel Anders Evans Hay,United Kingdom,Male,M35-39,207,11:16:56,859,1:11:28,1004,5:49:55,1001,3:57:51,728,Finisher
537,Connor Emeny,Canada,Male,M25-29,36,11:16:58,860,1:13:36,1105,5:37:09,762,4:14:41,973,Finisher
1698,Alexandre Perez,Brazil,Male,M45-49,117,11:17:03,861,1:08:52,839,5:27:15,556,4:30:00,1180,Finisher
1015,Adriana Samanamud Masias,Peru,Female,F25-29,3,11:17:07,862,55:51,119,5:50:36,1016,4:19:17,1048,Finisher
1632,Edu Lima,Brazil,Male,M45-49,118,11:17:08,863,1:10:39,951,5:20:33,428,4:31:09,1202,Finisher
2036,Marcel De Almeida,Brazil,Male,M55-59,19,11:17:11,864,1:14:43,1157,5:45:36,923,4:04:22,837,Finisher
728,Mauricio Stelmann Garassino,Brazil,Male,M40-44,231,11:17:11,865,1:09:23,868,5:54:10,1080,3:53:53,662,Finisher
2014,Jorge Luiz Deluque Viana Luiz,Brazil,Male,M55-59,20,11:17:18,866,1:05:31,648,5:46:52,947,4:12:05,937,Finisher
532,Ignacio Morales Lira,Chile,Male,M25-29,37,11:17:25,867,1:04:32,571,5:31:03,625,4:28:27,1165,Finisher
2144,Carlos Antonio Santana Andrade Filho,Brazil,Male,M45-49,119,11:17:35,868,1:17:44,1305,5:51:38,1037,3:50:47,615,Finisher
1224,Henrique Mendes,Brazil,Male,M40-44,232,11:17:40,869,1:01:00,361,5:49:19,988,4:14:28,967,Finisher
2008,Eusebio Allende,Argentina,Male,M55-59,21,11:17:52,870,1:17:48,1309,5:36:32,739,4:15:03,981,Finisher
200,Ruan Eduardo Inacio De Carvalho,Brazil,Male,M30-34,99,11:17:55,871,1:07:12,735,5:52:18,1054,4:06:49,866,Finisher
289,Diego Pereira De Oliveira,Brazil,Male,M35-39,208,11:18:32,872,1:20:36,1422,5:51:14,1029,3:56:19,701,Finisher
747,Camilo Andres Lopez Ramirez,Colombia,Male,M35-39,209,11:18:41,873,1:31:02,1697,5:42:46,876,3:43:06,494,Finisher
2079,Cecílio Francisco Barbosa Neto,Brazil,Male,M60-64,7,11:18:53,874,1:07:36,756,5:31:10,627,4:25:32,1122,Finisher
1650,Fabian Alric,Argentina,Male,M45-49,120,11:19:07,875,1:07:49,769,5:52:17,1053,4:07:28,878,Finisher
568,Joao Eduardo Lemos Dalmolin,Brazil,Male,M25-29,38,11:19:17,876,1:08:02,785,5:35:35,721,4:18:37,1038,Finisher
640,Vinicius Binder Segan,Brazil,Male,M35-39,210,11:19:19,877,1:04:48,592,6:14:30,1382,3:50:29,604,Finisher
